   5.3567607e-01	  -3.3176167e+00	   7.4918051e-01	  -2.1903194e+00	
   4.6215132e-01	  -3.4124581e+00	   6.3653384e-01	  -2.8179738e+00	
   6.4547795e-01	  -2.3581421e+00	   5.3568139e-01	  -3.5973377e+00	
   4.4783185e-01	  -2.4077210e+00	   5.0761909e-01	  -3.5520866e+00	
   3.8807841e-01	  -3.2770571e+00	   5.1470376e-01	  -4.2791178e+00	
   6.9436856e-01	  -2.8041142e+00	   4.6006313e-01	  -4.5833869e+00	
   5.5882901e-01	  -3.0290345e+00	   5.5182984e-01	  -3.9592367e+00	
   3.9095436e-01	  -3.6482175e+00	   5.0281692e-01	  -3.6458694e+00	
   5.4276204e-01	  -3.1108763e+00	   5.1281250e-01	  -2.8368810e+00	
