   4.7260758e-01	  -4.0929621e+00	   5.0897795e-01	  -4.5717907e+00	
   4.9938091e-01	  -3.1601712e+00	   5.2471306e-01	  -3.8944319e+00	
   5.1273430e-01	  -3.5894061e+00	   6.4769501e-01	  -3.0638939e+00	
   5.1846117e-01	  -3.2217094e+00	   5.1731411e-01	  -3.8865090e+00	
   5.3824267e-01	  -2.9948167e+00	   4.6930663e-01	  -4.6451953e+00	
   5.0791577e-01	  -3.3478572e+00	   4.4185500e-01	  -4.4690336e+00	
   5.5764523e-01	  -3.4649008e+00	   4.5581164e-01	  -4.3312891e+00	
   4.6833674e-01	  -3.3254372e+00	   5.0870840e-01	  -3.4334426e+00	
